,node_ID,highway,street_count,x,y,geometry
3358,6345455800,,4,34.8632992,-19.8304389,POINT (34.8632992 -19.8304389)
3359,6345455815,,3,34.8639056,-19.8311627,POINT (34.8639056 -19.8311627)
3360,6345455827,,1,34.8618525,-19.829067,POINT (34.8618525 -19.829067)
3361,6350746190,,3,34.83711,-19.791441,POINT (34.83711 -19.791441)
3362,6350746191,,4,34.8368794,-19.7913829,POINT (34.8368794 -19.7913829)
3363,6350746204,,3,34.8262578,-19.789374,POINT (34.8262578 -19.789374)
3364,6351103766,,3,34.9166645,-19.7758855,POINT (34.9166645 -19.7758855)
3365,6351122597,,3,34.8807392,-19.8203473,POINT (34.8807392 -19.8203473)
3366,6351271849,,3,34.9442804,-19.8053975,POINT (34.9442804 -19.8053975)
3367,6351301807,,4,34.9271956,-19.8171385,POINT (34.9271956 -19.8171385)
3368,6351301816,,3,34.9278375,-19.8179877,POINT (34.9278375 -19.8179877)
3369,6351301843,,1,34.9287486,-19.816384,POINT (34.9287486 -19.816384)
3370,6351301844,,3,34.9280125,-19.8178917,POINT (34.9280125 -19.8178917)
3371,6351301848,,1,34.9280767,-19.8176558,POINT (34.9280767 -19.8176558)
3372,6351303116,,4,34.9257045,-19.8143338,POINT (34.9257045 -19.8143338)
3373,6351303128,,1,34.9255215,-19.8139445,POINT (34.9255215 -19.8139445)
3374,6351323583,,1,34.9323172,-19.809848,POINT (34.9323172 -19.809848)
3375,6351328344,,3,34.9231357,-19.8106472,POINT (34.9231357 -19.8106472)
3376,6351336814,,1,34.9298971,-19.8095588,POINT (34.9298971 -19.8095588)
3377,6351336824,,1,34.9253787,-19.8090579,POINT (34.9253787 -19.8090579)
3378,6351336833,,3,34.9257958,-19.8087147,POINT (34.9257958 -19.8087147)
3379,6351336867,,1,34.9271489,-19.807723,POINT (34.9271489 -19.807723)
3380,6351351367,,3,34.9207639,-19.812989,POINT (34.9207639 -19.812989)
3381,6351351371,,1,34.9203421,-19.8129894,POINT (34.9203421 -19.8129894)
3382,6351351630,,3,34.9215578,-19.8116844,POINT (34.9215578 -19.8116844)
3383,6351351636,,3,34.9216473,-19.8122205,POINT (34.9216473 -19.8122205)
3384,6351351639,,1,34.9216822,-19.8124186,POINT (34.9216822 -19.8124186)
3385,6351351652,,1,34.9206657,-19.8123518,POINT (34.9206657 -19.8123518)
3386,6351351653,,1,34.9212128,-19.8124868,POINT (34.9212128 -19.8124868)
3387,6351351654,,3,34.921403,-19.8123387,POINT (34.921403 -19.8123387)
3388,6351363173,,1,34.8899313,-19.7799027,POINT (34.8899313 -19.7799027)
3389,6351456585,,3,34.9454663,-19.7855844,POINT (34.9454663 -19.7855844)
3390,6351456594,,1,34.9456472,-19.7848479,POINT (34.9456472 -19.7848479)
3391,6351549849,,3,34.8669899,-19.810201,POINT (34.8669899 -19.810201)
3392,6351549857,,3,34.8667265,-19.8107796,POINT (34.8667265 -19.8107796)
3393,6351551508,,3,34.8680547,-19.8113712,POINT (34.8680547 -19.8113712)
3394,6351551513,,1,34.8702997,-19.8112564,POINT (34.8702997 -19.8112564)
3395,6351607867,,3,34.8363706,-19.8325692,POINT (34.8363706 -19.8325692)
3396,6351607868,,3,34.8358618,-19.8329158,POINT (34.8358618 -19.8329158)
3397,6351690012,,3,34.9400442,-19.7994133,POINT (34.9400442 -19.7994133)
3398,6351757610,,3,34.8650518,-19.7917836,POINT (34.8650518 -19.7917836)
3399,6351757615,,3,34.8643492,-19.7913339,POINT (34.8643492 -19.7913339)
3400,6351757617,,1,34.8643782,-19.7911827,POINT (34.8643782 -19.7911827)
3401,6351757634,,1,34.8630756,-19.7908127,POINT (34.8630756 -19.7908127)
3402,6351757647,,3,34.8638908,-19.789177,POINT (34.8638908 -19.789177)
3403,6351757652,,1,34.8630161,-19.789606,POINT (34.8630161 -19.789606)
3404,6351757681,,3,34.8645784,-19.789597,POINT (34.8645784 -19.789597)
3405,6351757682,,1,34.8644194,-19.7897566,POINT (34.8644194 -19.7897566)
3406,6351757891,,1,34.8648834,-19.791284,POINT (34.8648834 -19.791284)
3407,6351757902,,3,34.8639276,-19.7910465,POINT (34.8639276 -19.7910465)
3408,6351757912,,3,34.8653999,-19.7900964,POINT (34.8653999 -19.7900964)
3409,6351757914,,1,34.8648665,-19.7906729,POINT (34.8648665 -19.7906729)
3410,6351796046,,1,34.934803,-19.8019462,POINT (34.934803 -19.8019462)
3411,6351796065,,3,34.9351204,-19.8001164,POINT (34.9351204 -19.8001164)
3412,6351796072,,3,34.9332162,-19.7994251,POINT (34.9332162 -19.7994251)
3413,6351796077,,1,34.9340679,-19.7988665,POINT (34.9340679 -19.7988665)
3414,6351796736,,3,34.8247459,-19.7870302,POINT (34.8247459 -19.7870302)
3415,6351840596,,1,34.9233534,-19.8222166,POINT (34.9233534 -19.8222166)
3416,6351840599,,3,34.9240667,-19.8198159,POINT (34.9240667 -19.8198159)
3417,6351840603,,1,34.9239393,-19.8204823,POINT (34.9239393 -19.8204823)
3418,6352015189,,1,34.8550033,-19.8265119,POINT (34.8550033 -19.8265119)
3419,6352112771,,3,34.9592498,-19.7967045,POINT (34.9592498 -19.7967045)
3420,6352112777,,1,34.960315,-19.799298,POINT (34.960315 -19.799298)
3421,6352123428,,1,34.9349076,-19.7857992,POINT (34.9349076 -19.7857992)
3422,6352320159,,1,34.9041172,-19.82128,POINT (34.9041172 -19.82128)
3423,6352320161,,3,34.9036608,-19.8212143,POINT (34.9036608 -19.8212143)
3424,6352320165,,1,34.9059832,-19.8232014,POINT (34.9059832 -19.8232014)
3425,6352320788,,1,34.9066264,-19.8217568,POINT (34.9066264 -19.8217568)
3426,6352320794,,3,34.9037787,-19.8206599,POINT (34.9037787 -19.8206599)
3427,6352320799,,1,34.9083046,-19.8202277,POINT (34.9083046 -19.8202277)
3428,6352320800,,3,34.9076479,-19.8209358,POINT (34.9076479 -19.8209358)
3429,6352320802,,1,34.9088625,-19.8209494,POINT (34.9088625 -19.8209494)
3430,6352320803,,3,34.905659,-19.8211753,POINT (34.905659 -19.8211753)
3431,6352320811,,1,34.9073175,-19.8181434,POINT (34.9073175 -19.8181434)
3432,6352320812,,3,34.9063981,-19.8193256,POINT (34.9063981 -19.8193256)
3433,6352320814,,3,34.904166,-19.8189337,POINT (34.904166 -19.8189337)
3434,6352320815,,3,34.9038094,-19.820525,POINT (34.9038094 -19.820525)
3435,6352320817,,1,34.9044865,-19.8206138,POINT (34.9044865 -19.8206138)
3436,6352320826,,3,34.9036096,-19.8214765,POINT (34.9036096 -19.8214765)
3437,6352320827,,1,34.9032117,-19.8214004,POINT (34.9032117 -19.8214004)
3438,6352362146,,3,34.8249181,-19.7876115,POINT (34.8249181 -19.7876115)
3439,6352362156,,3,34.825696,-19.7889489,POINT (34.825696 -19.7889489)
3440,6352362168,,1,34.825183,-19.7899751,POINT (34.825183 -19.7899751)
3441,6352376438,,3,34.8848533,-19.8408211,POINT (34.8848533 -19.8408211)
3442,6352376440,,3,34.8845275,-19.8407178,POINT (34.8845275 -19.8407178)
3443,6352376685,,1,34.862352,-19.8477241,POINT (34.862352 -19.8477241)
3444,6352383633,,3,34.8745744,-19.7879373,POINT (34.8745744 -19.7879373)
3445,6352383634,,1,34.8752539,-19.7884712,POINT (34.8752539 -19.7884712)
3446,6352383635,,3,34.8741687,-19.7884845,POINT (34.8741687 -19.7884845)
3447,6352383638,,1,34.8750382,-19.788899,POINT (34.8750382 -19.788899)
3448,6352383639,,3,34.8736377,-19.7891941,POINT (34.8736377 -19.7891941)
3449,6352383645,,1,34.8750499,-19.7905828,POINT (34.8750499 -19.7905828)
3450,6352383652,,3,34.8719001,-19.7913651,POINT (34.8719001 -19.7913651)
3451,6352383653,,3,34.8715218,-19.7911571,POINT (34.8715218 -19.7911571)
3452,6352383670,,3,34.8723806,-19.7907093,POINT (34.8723806 -19.7907093)
3453,6352383672,,1,34.8715086,-19.7901597,POINT (34.8715086 -19.7901597)
3454,6352383673,,3,34.8731887,-19.7897932,POINT (34.8731887 -19.7897932)
3455,6352383674,,3,34.8734246,-19.7899443,POINT (34.8734246 -19.7899443)
3456,6352383677,,1,34.8733463,-19.7903787,POINT (34.8733463 -19.7903787)
3457,6352383679,,1,34.8738703,-19.7899179,POINT (34.8738703 -19.7899179)
3458,6352390426,,3,34.830302,-19.7777956,POINT (34.830302 -19.7777956)
3459,6352390432,,1,34.8307995,-19.7770092,POINT (34.8307995 -19.7770092)
3460,6352580914,,1,34.8307683,-19.7952205,POINT (34.8307683 -19.7952205)
3461,6352663703,,3,34.8735879,-19.7803249,POINT (34.8735879 -19.7803249)
3462,6352663704,,1,34.8737007,-19.7808584,POINT (34.8737007 -19.7808584)
3463,6352749407,,1,34.8942004,-19.7824695,POINT (34.8942004 -19.7824695)
3464,6352749558,,4,34.8979996,-19.7832978,POINT (34.8979996 -19.7832978)
3465,6352749573,,3,34.8950779,-19.7853952,POINT (34.8950779 -19.7853952)
3466,6352928707,,3,34.9205292,-19.80918,POINT (34.9205292 -19.80918)
3467,6352928712,,1,34.920896,-19.8090608,POINT (34.920896 -19.8090608)
3468,6352928744,,1,34.9223744,-19.8083194,POINT (34.9223744 -19.8083194)
3469,6352931569,,3,34.9292746,-19.7888126,POINT (34.9292746 -19.7888126)
3470,6352931590,,1,34.9302616,-19.7922424,POINT (34.9302616 -19.7922424)
3471,6352932759,,3,34.923065,-19.8091785,POINT (34.923065 -19.8091785)
3472,6352932770,,1,34.9231267,-19.8082494,POINT (34.9231267 -19.8082494)
3473,6352936251,,3,34.9245242,-19.8080946,POINT (34.9245242 -19.8080946)
3474,6352936255,,3,34.9248531,-19.8084235,POINT (34.9248531 -19.8084235)
3475,6352936262,,1,34.9254606,-19.8080059,POINT (34.9254606 -19.8080059)
3476,6352991587,,1,34.9211602,-19.7856275,POINT (34.9211602 -19.7856275)
3477,6353022323,,1,34.9042001,-19.7996935,POINT (34.9042001 -19.7996935)
3478,6353074090,,3,34.9106873,-19.808129,POINT (34.9106873 -19.808129)
3479,6353074093,,1,34.9111391,-19.8076404,POINT (34.9111391 -19.8076404)
3480,6353074094,,1,34.9092253,-19.8077881,POINT (34.9092253 -19.8077881)
3481,6353085686,,3,34.9121271,-19.8077126,POINT (34.9121271 -19.8077126)
3482,6353106264,,1,34.9129166,-19.8081773,POINT (34.9129166 -19.8081773)
3483,6353123316,,1,34.9207973,-19.7757541,POINT (34.9207973 -19.7757541)
3484,6353187260,,3,34.8828626,-19.846138,POINT (34.8828626 -19.846138)
3485,6353187261,,3,34.8830806,-19.8467695,POINT (34.8830806 -19.8467695)
3486,6353187262,,3,34.8823996,-19.8462783,POINT (34.8823996 -19.8462783)
3487,6353187263,,3,34.8825872,-19.8469176,POINT (34.8825872 -19.8469176)
3488,6353187992,,3,34.8822045,-19.8463488,POINT (34.8822045 -19.8463488)
3489,6353397542,,3,34.8671993,-19.8336504,POINT (34.8671993 -19.8336504)
3490,6353397543,,3,34.8672133,-19.8336118,POINT (34.8672133 -19.8336118)
3491,6353397544,,3,34.8668749,-19.8341182,POINT (34.8668749 -19.8341182)
3492,6353397545,,3,34.866944,-19.8339448,POINT (34.866944 -19.8339448)
3493,6353443652,,3,34.8646915,-19.8327849,POINT (34.8646915 -19.8327849)
3494,6353443655,,1,34.8652562,-19.8321517,POINT (34.8652562 -19.8321517)
3495,6353443656,,1,34.8671089,-19.8322564,POINT (34.8671089 -19.8322564)
3496,6353488675,,3,34.8425007,-19.7941721,POINT (34.8425007 -19.7941721)
3497,6353508787,,3,34.888878,-19.8296244,POINT (34.888878 -19.8296244)
3498,6353518757,,1,34.8719726,-19.8236149,POINT (34.8719726 -19.8236149)
3499,6353518788,,1,34.8728524,-19.824222,POINT (34.8728524 -19.824222)
3500,6353518845,,1,34.8732326,-19.8241163,POINT (34.8732326 -19.8241163)
3501,6353530370,,1,34.8658172,-19.8225071,POINT (34.8658172 -19.8225071)
3502,6353775676,,3,34.8739939,-19.8358116,POINT (34.8739939 -19.8358116)
3503,6353775680,,1,34.8738878,-19.8363149,POINT (34.8738878 -19.8363149)
3504,6353789628,,3,34.8750277,-19.8334045,POINT (34.8750277 -19.8334045)
3505,6353789640,,3,34.8740023,-19.8350446,POINT (34.8740023 -19.8350446)
3506,6353789648,,3,34.8764236,-19.8333475,POINT (34.8764236 -19.8333475)
3507,6353855952,,3,34.8889404,-19.8305984,POINT (34.8889404 -19.8305984)
3508,6353855954,,1,34.8892428,-19.8302141,POINT (34.8892428 -19.8302141)
3509,6353863652,,3,34.902961,-19.7770546,POINT (34.902961 -19.7770546)
3510,6353864488,,3,34.8994948,-19.78087,POINT (34.8994948 -19.78087)
3511,6354021940,,3,34.8324605,-19.8356537,POINT (34.8324605 -19.8356537)
3512,6354021941,,1,34.8325128,-19.8359344,POINT (34.8325128 -19.8359344)
3513,6354133926,,1,34.8437351,-19.8418971,POINT (34.8437351 -19.8418971)
3514,6354133927,,3,34.843488,-19.8422262,POINT (34.843488 -19.8422262)
3515,6354189832,,1,34.8335735,-19.8393148,POINT (34.8335735 -19.8393148)
3516,6354223840,,3,34.86852,-19.8289436,POINT (34.86852 -19.8289436)
3517,6354223845,,1,34.869082,-19.8293612,POINT (34.869082 -19.8293612)
3518,6354224696,,1,34.8704043,-19.8291569,POINT (34.8704043 -19.8291569)
3519,6354224704,,3,34.8697981,-19.8293726,POINT (34.8697981 -19.8293726)
3520,6354241572,,3,34.8327334,-19.8355117,POINT (34.8327334 -19.8355117)
3521,6354241579,,1,34.8330878,-19.8360116,POINT (34.8330878 -19.8360116)
3522,6354241582,,1,34.8325327,-19.8354212,POINT (34.8325327 -19.8354212)
3523,6354241586,,1,34.8343256,-19.83405,POINT (34.8343256 -19.83405)
3524,6354257134,,3,34.8346604,-19.8366283,POINT (34.8346604 -19.8366283)
3525,6354257143,,3,34.8352447,-19.8359768,POINT (34.8352447 -19.8359768)
3526,6354441144,,1,34.8620226,-19.8275958,POINT (34.8620226 -19.8275958)
3527,6354441150,,1,34.861777,-19.82828,POINT (34.861777 -19.82828)
3528,6354441159,,3,34.86015,-19.8280511,POINT (34.86015 -19.8280511)
3529,6354544975,,3,34.8897574,-19.8173333,POINT (34.8897574 -19.8173333)
3530,6354544976,,1,34.8898751,-19.8179315,POINT (34.8898751 -19.8179315)
3531,6354587600,,3,34.8432875,-19.7940827,POINT (34.8432875 -19.7940827)
3532,6354587667,,1,34.8458068,-19.7925756,POINT (34.8458068 -19.7925756)
3533,6354692191,,1,34.8425194,-19.8357719,POINT (34.8425194 -19.8357719)
3534,6354692195,,3,34.8423996,-19.8348727,POINT (34.8423996 -19.8348727)
3535,6354810343,,1,34.8601314,-19.8429845,POINT (34.8601314 -19.8429845)
3536,6354949542,,3,34.9000085,-19.8002638,POINT (34.9000085 -19.8002638)
3537,6354949543,,3,34.8993494,-19.7999913,POINT (34.8993494 -19.7999913)
3538,6354949549,,3,34.8992662,-19.7997162,POINT (34.8992662 -19.7997162)
3539,6354949552,,3,34.8990382,-19.7998613,POINT (34.8990382 -19.7998613)
3540,6354949553,,3,34.8997083,-19.8018398,POINT (34.8997083 -19.8018398)
3541,6354949560,,3,34.9025095,-19.802992,POINT (34.9025095 -19.802992)
3542,6354949562,,3,34.90217,-19.8026843,POINT (34.90217 -19.8026843)
3543,6354949574,,4,34.8999196,-19.8012637,POINT (34.8999196 -19.8012637)
3544,6354949575,,3,34.9021207,-19.80258,POINT (34.9021207 -19.80258)
3545,6354949584,,3,34.9027719,-19.7998878,POINT (34.9027719 -19.7998878)
3546,6354950485,,3,34.9026069,-19.7998891,POINT (34.9026069 -19.7998891)
3547,6354983197,,1,34.850505,-19.8371766,POINT (34.850505 -19.8371766)
3548,6354983198,,4,34.8507805,-19.8373181,POINT (34.8507805 -19.8373181)
3549,6355005601,,3,34.8775008,-19.8280188,POINT (34.8775008 -19.8280188)
3550,6355066116,,1,34.8884969,-19.7888804,POINT (34.8884969 -19.7888804)
3551,6355066129,,3,34.8873995,-19.7889754,POINT (34.8873995 -19.7889754)
3552,6355066131,,1,34.8891346,-19.7889681,POINT (34.8891346 -19.7889681)
3553,6355066133,,1,34.8872769,-19.7923686,POINT (34.8872769 -19.7923686)
3554,6355086035,,3,34.9067474,-19.7802895,POINT (34.9067474 -19.7802895)
3555,6355091793,,1,34.9085162,-19.7734063,POINT (34.9085162 -19.7734063)
3556,6355104627,,3,34.8476007,-19.8071724,POINT (34.8476007 -19.8071724)
3557,6355104633,,1,34.846113,-19.8078689,POINT (34.846113 -19.8078689)
3558,6355117753,,3,34.8859638,-19.8297645,POINT (34.8859638 -19.8297645)
3559,6355202155,,3,34.8591502,-19.8178163,POINT (34.8591502 -19.8178163)
3560,6355202157,,4,34.8589701,-19.8177398,POINT (34.8589701 -19.8177398)
3561,6355202162,,1,34.8584767,-19.8176412,POINT (34.8584767 -19.8176412)
3562,6355204289,,3,34.8592506,-19.8175788,POINT (34.8592506 -19.8175788)
3563,6355204292,,1,34.859818,-19.817179,POINT (34.859818 -19.817179)
3564,6355223561,,3,34.8694741,-19.8331001,POINT (34.8694741 -19.8331001)
3565,6355223569,,1,34.8706624,-19.8314233,POINT (34.8706624 -19.8314233)
3566,6355254669,,3,34.8614235,-19.8390909,POINT (34.8614235 -19.8390909)
3567,6355254674,,4,34.8605103,-19.8394467,POINT (34.8605103 -19.8394467)
3568,6355263829,,3,34.8303482,-19.7690687,POINT (34.8303482 -19.7690687)
3569,6355281281,,1,34.83665,-19.7875897,POINT (34.83665 -19.7875897)
3570,6355281532,,3,34.8572651,-19.8232354,POINT (34.8572651 -19.8232354)
3571,6355281565,,1,34.8591296,-19.8222461,POINT (34.8591296 -19.8222461)
3572,6355287593,,3,34.8416524,-19.7951547,POINT (34.8416524 -19.7951547)
3573,6355304902,,3,34.8712879,-19.8205545,POINT (34.8712879 -19.8205545)
3574,6355304908,,3,34.8718703,-19.8198386,POINT (34.8718703 -19.8198386)
3575,6355304909,,3,34.8726784,-19.8197455,POINT (34.8726784 -19.8197455)
3576,6355304913,,3,34.8729163,-19.819448,POINT (34.8729163 -19.819448)
3577,6355304919,,3,34.8721127,-19.8193237,POINT (34.8721127 -19.8193237)
3578,6355304923,,3,34.8724042,-19.8189921,POINT (34.8724042 -19.8189921)
3579,6355304944,,1,34.8719526,-19.8186441,POINT (34.8719526 -19.8186441)
3580,6355357831,,3,34.8308615,-19.836409,POINT (34.8308615 -19.836409)
3581,6355362336,,3,34.8878236,-19.8421021,POINT (34.8878236 -19.8421021)
3582,6355362341,,1,34.8879685,-19.8424968,POINT (34.8879685 -19.8424968)
3583,6355427515,,3,34.8892468,-19.8454942,POINT (34.8892468 -19.8454942)
3584,6355427517,,1,34.8897993,-19.8457113,POINT (34.8897993 -19.8457113)
3585,6355433549,,3,34.89009,-19.846363,POINT (34.89009 -19.846363)
3586,6355433550,,3,34.8901453,-19.8465191,POINT (34.8901453 -19.8465191)
3587,6355438374,,1,34.8738059,-19.8235547,POINT (34.8738059 -19.8235547)
3588,6355439529,,3,34.8739149,-19.822797,POINT (34.8739149 -19.822797)
3589,6355439641,,1,34.8754751,-19.8229081,POINT (34.8754751 -19.8229081)
3590,6355468746,,1,34.8309852,-19.8372813,POINT (34.8309852 -19.8372813)
3591,6355468749,,3,34.8311904,-19.8370486,POINT (34.8311904 -19.8370486)
3592,6355468751,,3,34.8309204,-19.8363945,POINT (34.8309204 -19.8363945)
3593,6355511935,,1,34.8317866,-19.8387131,POINT (34.8317866 -19.8387131)
3594,6355529828,,1,34.8538262,-19.7998867,POINT (34.8538262 -19.7998867)
3595,6355530487,,3,34.8506889,-19.8046138,POINT (34.8506889 -19.8046138)
3596,6355530490,,1,34.8517134,-19.8026097,POINT (34.8517134 -19.8026097)
3597,6355530599,,1,34.8511776,-19.8023855,POINT (34.8511776 -19.8023855)
3598,6355530663,,1,34.8489215,-19.8020395,POINT (34.8489215 -19.8020395)
3599,6355530672,,3,34.8491164,-19.8027229,POINT (34.8491164 -19.8027229)
3600,6355576782,,1,34.893714,-19.7849712,POINT (34.893714 -19.7849712)
3601,6355577087,,3,34.8940943,-19.7853719,POINT (34.8940943 -19.7853719)
3602,6355612582,,3,34.8946973,-19.8265601,POINT (34.8946973 -19.8265601)
3603,6355613053,,3,34.8874139,-19.8447926,POINT (34.8874139 -19.8447926)
3604,6355613056,,1,34.8875599,-19.8441161,POINT (34.8875599 -19.8441161)
3605,6355613419,,1,34.8957995,-19.8238682,POINT (34.8957995 -19.8238682)
3606,6355613433,,3,34.8947894,-19.8246189,POINT (34.8947894 -19.8246189)
3607,6355613434,,3,34.8951252,-19.8247843,POINT (34.8951252 -19.8247843)
3608,6355613458,,1,34.8973699,-19.8240511,POINT (34.8973699 -19.8240511)
3609,6355614202,,1,34.8963694,-19.8271194,POINT (34.8963694 -19.8271194)
3610,6355617160,,3,34.8917842,-19.8030733,POINT (34.8917842 -19.8030733)
3611,6355617168,,1,34.8917815,-19.8038575,POINT (34.8917815 -19.8038575)
3612,6355781031,,3,34.9194947,-19.8095919,POINT (34.9194947 -19.8095919)
3613,6355781036,,1,34.920065,-19.8092641,POINT (34.920065 -19.8092641)
3614,6355801966,,1,34.9171149,-19.8126235,POINT (34.9171149 -19.8126235)
3615,6355801967,,3,34.9170765,-19.8128616,POINT (34.9170765 -19.8128616)
3616,6355868586,,3,34.881078,-19.8400309,POINT (34.881078 -19.8400309)
3617,6356108655,,1,34.8659185,-19.7767112,POINT (34.8659185 -19.7767112)
3618,6356108669,,3,34.8666836,-19.7753739,POINT (34.8666836 -19.7753739)
3619,6356252500,,3,34.8440084,-19.8006269,POINT (34.8440084 -19.8006269)
3620,6356252510,,1,34.8444214,-19.8001667,POINT (34.8444214 -19.8001667)
3621,6356252518,,3,34.8455266,-19.8015093,POINT (34.8455266 -19.8015093)
3622,6356252529,,1,34.8460231,-19.8010671,POINT (34.8460231 -19.8010671)
3623,6356252538,,3,34.8450418,-19.8012159,POINT (34.8450418 -19.8012159)
3624,6356252543,,1,34.8448874,-19.800773,POINT (34.8448874 -19.800773)
3625,6356252556,,3,34.8450161,-19.8008083,POINT (34.8450161 -19.8008083)
3626,6356252568,,1,34.8452662,-19.7997802,POINT (34.8452662 -19.7997802)
3627,6356274545,,3,34.8453088,-19.8013873,POINT (34.8453088 -19.8013873)
3628,6356274546,,3,34.8454453,-19.8011558,POINT (34.8454453 -19.8011558)
3629,6356274547,,3,34.8455752,-19.8012211,POINT (34.8455752 -19.8012211)
3630,6356274551,,1,34.8456451,-19.8003888,POINT (34.8456451 -19.8003888)
3631,6356315725,,3,34.8798662,-19.829302,POINT (34.8798662 -19.829302)
3632,6356358400,,1,34.8715205,-19.7960561,POINT (34.8715205 -19.7960561)
3633,6356358423,,1,34.8713273,-19.7966904,POINT (34.8713273 -19.7966904)
3634,6356374825,,1,34.8653182,-19.8237069,POINT (34.8653182 -19.8237069)
3635,6356374845,,4,34.8666723,-19.8248167,POINT (34.8666723 -19.8248167)
3636,6356374851,,1,34.8661603,-19.8251628,POINT (34.8661603 -19.8251628)
3637,6356374882,,3,34.867485,-19.8258982,POINT (34.867485 -19.8258982)
3638,6356375096,,3,34.8674288,-19.8258441,POINT (34.8674288 -19.8258441)
3639,6356375117,,3,34.8662256,-19.8241372,POINT (34.8662256 -19.8241372)
3640,6356394095,,4,34.8873309,-19.8203462,POINT (34.8873309 -19.8203462)
3641,6356394107,,3,34.8886237,-19.819995,POINT (34.8886237 -19.819995)
3642,6356426554,,3,34.852995,-19.8060061,POINT (34.852995 -19.8060061)
3643,6356426555,,1,34.8533512,-19.8055136,POINT (34.8533512 -19.8055136)
3644,6356426562,,3,34.8512479,-19.8049363,POINT (34.8512479 -19.8049363)
3645,6356426570,,1,34.8545546,-19.8030765,POINT (34.8545546 -19.8030765)
3646,6356431013,,4,34.8492312,-19.803745,POINT (34.8492312 -19.803745)
3647,6356431014,,3,34.8490615,-19.8040738,POINT (34.8490615 -19.8040738)
3648,6356431017,,1,34.8495837,-19.8029431,POINT (34.8495837 -19.8029431)
3649,6356431023,,3,34.8491119,-19.8036765,POINT (34.8491119 -19.8036765)
3650,6356431029,,1,34.8497195,-19.8032999,POINT (34.8497195 -19.8032999)
3651,6356456597,,3,34.8484421,-19.8032336,POINT (34.8484421 -19.8032336)
3652,6356484166,,3,34.8512626,-19.803692,POINT (34.8512626 -19.803692)
3653,6356484173,,1,34.8503788,-19.8032273,POINT (34.8503788 -19.8032273)
3654,6356484180,,3,34.8506403,-19.8033582,POINT (34.8506403 -19.8033582)
3655,6356484183,,1,34.8505546,-19.8030058,POINT (34.8505546 -19.8030058)
3656,6356548880,,3,34.8885974,-19.8201943,POINT (34.8885974 -19.8201943)
3657,6356549789,,3,34.8884513,-19.8213643,POINT (34.8884513 -19.8213643)
3658,6356559797,,1,34.8883466,-19.8201867,POINT (34.8883466 -19.8201867)
3659,6356597422,,1,34.8749725,-19.8344288,POINT (34.8749725 -19.8344288)
3660,6356619844,,1,34.8561552,-19.7810625,POINT (34.8561552 -19.7810625)
3661,6356619857,,3,34.8545635,-19.7836041,POINT (34.8545635 -19.7836041)
3662,6356623180,,1,34.8346766,-19.7879946,POINT (34.8346766 -19.7879946)
3663,6357014933,,3,34.8568534,-19.8120943,POINT (34.8568534 -19.8120943)
3664,6357016515,,1,34.8658124,-19.8278025,POINT (34.8658124 -19.8278025)
3665,6357016561,,3,34.8675203,-19.8280277,POINT (34.8675203 -19.8280277)
3666,6357016583,,1,34.8670495,-19.828721,POINT (34.8670495 -19.828721)
3667,6357016584,,1,34.8679945,-19.8265732,POINT (34.8679945 -19.8265732)
3668,6357048860,,1,34.8547912,-19.8131528,POINT (34.8547912 -19.8131528)
3669,6357053808,,3,34.8542307,-19.8111177,POINT (34.8542307 -19.8111177)
3670,6357059424,,3,34.8845864,-19.7831582,POINT (34.8845864 -19.7831582)
3671,6357071767,,1,34.898072,-19.7829722,POINT (34.898072 -19.7829722)
3672,6357071770,,1,34.8980713,-19.7832713,POINT (34.8980713 -19.7832713)
3673,6357111623,,3,34.8781722,-19.8316797,POINT (34.8781722 -19.8316797)
3674,6357133538,,1,34.8623954,-19.8238808,POINT (34.8623954 -19.8238808)
3675,6357133539,,3,34.8611629,-19.8242146,POINT (34.8611629 -19.8242146)
3676,6357133543,,1,34.8619592,-19.8245999,POINT (34.8619592 -19.8245999)
3677,6357216554,,1,34.8888257,-19.8195004,POINT (34.8888257 -19.8195004)
3678,6357234590,,3,34.8579141,-19.8204893,POINT (34.8579141 -19.8204893)
3679,6357305017,,3,34.8579708,-19.8203512,POINT (34.8579708 -19.8203512)
3680,6357360782,,3,34.8817048,-19.8272503,POINT (34.8817048 -19.8272503)
3681,6357360861,,3,34.8854779,-19.8263101,POINT (34.8854779 -19.8263101)
3682,6357360886,,3,34.8855159,-19.8260609,POINT (34.8855159 -19.8260609)
3683,6357360888,,3,34.8863527,-19.8265151,POINT (34.8863527 -19.8265151)
3684,6357360891,,3,34.8853191,-19.8254018,POINT (34.8853191 -19.8254018)
3685,6357360892,,3,34.8854327,-19.8251323,POINT (34.8854327 -19.8251323)
3686,6357361093,,3,34.8858485,-19.8255133,POINT (34.8858485 -19.8255133)
3687,6357361102,,3,34.8836839,-19.8249153,POINT (34.8836839 -19.8249153)
3688,6357361177,,3,34.8852992,-19.8263174,POINT (34.8852992 -19.8263174)
3689,6357361178,,3,34.8847085,-19.8273177,POINT (34.8847085 -19.8273177)
3690,6357361184,,3,34.8826616,-19.8270788,POINT (34.8826616 -19.8270788)
3691,6357361190,,3,34.883008,-19.8262186,POINT (34.883008 -19.8262186)
3692,6357420059,,3,34.8933414,-19.8344376,POINT (34.8933414 -19.8344376)
3693,6357425736,,3,34.8876667,-19.8210437,POINT (34.8876667 -19.8210437)
